
---------- Begin Simulation Statistics ----------
simSeconds                                   3.295248                       # Number of seconds simulated (Second)
simTicks                                 3295247950075                       # Number of ticks simulated (Tick)
finalTick                                3295247950075                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1808.24                       # Real time elapsed on the host (Second)
hostTickRate                               1822346555                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8703184                       # Number of bytes of host memory used (Byte)
simInsts                                    337201367                       # Number of instructions simulated (Count)
simOps                                      644442654                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   186480                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     356391                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        247149776                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.732944                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.364360                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       812829866                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   141585                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      770757968                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 925472                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            168528786                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         213069296                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               13403                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           246675820                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.124579                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.741724                       # Number of insts issued each cycle (Count)
system.cpu.decode.unblockCycles               5663364                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                 341118                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             17111214                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                   768                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              346521822                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                  3624                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           337364915                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         30971696                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        44838145                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       27788250                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            2.031045                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      186268276                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     114638365                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegReads       21849600                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites      10822334                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     410694372                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    237015413                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          72626395                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    135907610                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          225                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           20635230                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      63462059                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  683738                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  108                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           982                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.cacheLines                  21778961                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 56399                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          165169616                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              2.113454                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             3.216854                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                107875402     65.31%     65.31% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  4001901      2.42%     67.73% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  2323986      1.41%     69.14% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  3686794      2.23%     71.37% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  5163434      3.13%     74.50% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  6604700      4.00%     78.50% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  3068522      1.86%     80.36% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  2279262      1.38%     81.74% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                 30165615     18.26%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            165169616                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             187749949                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.130315                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           32575829                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.196117                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    101364598                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    341118                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    1667657                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                   189489                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              341669440                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1302                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 45068112                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                28257881                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                 13217                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     11139                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                   161008                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           7727                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         160788                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       207396                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               368184                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                336663422                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               336442627                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 243227649                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 399874908                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.025492                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.608259                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock         213328                       # Clock period in ticks (Tick)
system.cpu.l1d.demandHits::cpu.data          68225813                       # number of demand (read+write) hits (Count)
system.cpu.l1d.demandHits::total             68225813                       # number of demand (read+write) hits (Count)
system.cpu.l1d.overallHits::cpu.data         68225813                       # number of overall hits (Count)
system.cpu.l1d.overallHits::total            68225813                       # number of overall hits (Count)
system.cpu.l1d.demandMisses::cpu.data         2310581                       # number of demand (read+write) misses (Count)
system.cpu.l1d.demandMisses::total            2310581                       # number of demand (read+write) misses (Count)
system.cpu.l1d.overallMisses::cpu.data        2310581                       # number of overall misses (Count)
system.cpu.l1d.overallMisses::total           2310581                       # number of overall misses (Count)
system.cpu.l1d.demandMissLatency::cpu.data 544648943273                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.demandMissLatency::total  544648943273                       # number of demand (read+write) miss ticks (Tick)
system.cpu.l1d.overallMissLatency::cpu.data 544648943273                       # number of overall miss ticks (Tick)
system.cpu.l1d.overallMissLatency::total 544648943273                       # number of overall miss ticks (Tick)
system.cpu.l1d.demandAccesses::cpu.data      70536394                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.demandAccesses::total         70536394                       # number of demand (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::cpu.data     70536394                       # number of overall (read+write) accesses (Count)
system.cpu.l1d.overallAccesses::total        70536394                       # number of overall (read+write) accesses (Count)
